,pl_name,pl_rade,pl_bmasse,pl_orbper,pl_eqt,pl_orbsmax,pl_insol,pl_orbeccen,st_teff,st_rad,tipo_planeta,x,y,cluster_kmeans,densidad_gcm3,habitable
490,HATS-53 b,15.02006,189.10885,3.8537767999999915,1312.0,0.04753000000000002,471.61,0.33000000000000007,5644.0,1.101,Gigante gaseoso,9.164616,5.368829,0.0,0.3075023576419602,False
491,HATS-54 b,11.37711541,239.32479047,2.544176499999992,1429.0,0.03699999999999998,476.965,0.0,5621.0,1.23,Gigante gaseoso,7.7078505,6.8659163,0.0,0.8954529991289045,False
492,HATS-55 b,14.022459,292.72143,4.204200100000008,1367.0,0.05412,355.909,0.092,6214.0,1.126,Gigante gaseoso,8.72219,6.383782,0.0,0.5849699816458156,False
493,HATS-56 b,18.920792,191.33366,4.324799000000013,1902.0,0.060429999999999984,1080.87,0.019000000000000003,6536.0,2.201,Gigante gaseoso,9.868254,7.875897,0.0,0.1556413695383395,False
494,HATS-57 b,12.767051,1000.21101,2.3506209999999896,1413.4,0.03493000000000002,570.233,0.028000000000000004,5587.0,0.96,Gigante gaseoso,8.494374,6.160951,0.0,2.648326034682121,False
495,HATS-58 A b,12.273855,327.3649,4.218089600000013,1721.0,0.057979999999999976,382.7103,0.168,7175.0,1.433,Gigante gaseoso,9.216172,6.2997494,0.0,0.9755302624727945,False
496,HATS-59 b,12.621334,256.17098,5.416080999999991,1128.0,0.06112000000000001,269.0,0.129,5670.0,1.036,Gigante gaseoso,8.462198,5.6146836,0.0,0.7020462914179056,False
497,HATS-59 c,12.3,4036.4410000000003,1422.0,175.89999999999998,2.5039999999999996,0.15900000000004866,0.083,5670.0,1.036,Gigante gaseoso,10.419272,2.0763667,1.0,11.951842829175861,False
498,HATS-6 b,11.186582,101.38776999999999,3.325272500000011,712.8,0.036229999999999984,47.331500000000005,0.0,3724.0,0.57,Gigante gaseoso,6.128149,4.9751544,0.0,0.399066193443624,False
499,HATS-60 b,12.923977,210.40346,3.5608290000000125,1528.0,0.04708000000000001,903.8999999999999,0.191,5688.0,1.46,Gigante gaseoso,9.296369,6.2643886,0.0,0.5370515159441963,False
500,HATS-61 b,13.394755,1080.622,7.817952999999989,1226.1,0.07907999999999998,374.2,0.092,5542.0,1.664,Gigante gaseoso,8.463872,5.693982,0.0,2.477542313430289,False
501,HATS-62 b,11.825495,56.89157,3.2768837000000133,1237.0,0.04163,387.4,0.298,5416.0,0.933,Gigante gaseoso,9.091753,5.1951313,0.0,0.18955774399268752,False
502,HATS-63 b,13.529263,305.1168,3.0566527000000008,1398.3,0.04026000000000002,634.1,0.136,5627.0,1.07,Gigante gaseoso,9.004351,6.1878114,0.0,0.6788835759079996,False
503,HATS-64 b,18.819911,305.1168,4.908896999999996,1793.0,0.06562000000000001,1711.0,0.15100000000000002,6554.0,2.113,Gigante gaseoso,9.880245,7.471892,0.0,0.2522115806173035,False
504,HATS-65 b,16.824709,260.93843,3.1051610000000096,1634.0,0.04497000000000001,1178.0,0.062,6277.0,1.31,Gigante gaseoso,9.523496,7.292041,0.0,0.3018887711814263,False
505,HATS-66 b,15.815898999999998,1694.0339,3.1414391000000137,1998.0,0.047140000000000015,2637.0,0.064,6626.0,1.841,Gigante gaseoso,9.633741,8.61589,0.0,2.3593482372864725,False
506,HATS-67 b,18.887165,460.8535,1.6091787999999951,2193.0,0.030320000000000014,3820.9999999999995,0.057,6594.0,1.441,Gigante gaseoso,9.648079,9.162763,0.0,0.3768896106749211,False
507,HATS-68 b,13.809488,410.0007,3.586220200000014,1741.0,0.05070999999999998,1521.0,0.036,6147.0,1.748,Gigante gaseoso,9.266002,7.723455,0.0,0.857834416164484,False
508,HATS-69 b,10.592505,183.38791,2.225257699999986,1295.7,0.03210999999999997,466.6,0.5189999999999999,5137.0,0.8785,Gigante gaseoso,9.27455,4.3501906,0.0,0.8502101138156931,False
509,HATS-7 b,6.310667,38.13959999999997,3.185315000000003,1084.0,0.04011999999999999,211.6178,0.17,4985.0,0.815,Neptuniano,3.4597588,4.1947913,0.0,0.8361841684381998,False
510,HATS-70 b,15.513256,4100.007,1.888237800000013,2730.0,0.03632000000000002,9110.0,0.18,7930.0,1.881,Gigante gaseoso,9.328868,9.611796,1.0,6.05100231650081,False
511,HATS-71 b,11.478016,117.59710000000001,3.7955201999999986,586.8,0.03744999999999998,18.083199999999977,0.0,3405.0,0.47829999999999995,Gigante gaseoso,6.0738983,4.9278007,0.0,0.4284969484210452,False
512,HATS-72 b,8.0973816,39.85588199999998,7.327947399999999,739.3,0.06651699999999999,49.579999999999984,0.012999999999999998,4656.1,0.7214,Neptuniano,6.458915,4.3326073,0.0,0.41362826073597553,False
513,HATS-74 A b,11.56766808,464.02947422,1.7318560600000126,895.1,0.023839999999999972,106.89999999999998,0.044,3776.9,0.5758,Gigante gaseoso,6.3961234,5.150394,0.0,1.6518085511081457,False
514,HATS-75 b,9.90873894,156.05374784,2.7886555999999985,772.3,0.03274199999999999,59.26000000000005,0.064,3790.4,0.5848,Neptuniano,6.11283,4.993801,0.0,0.8838338747995663,False
515,HATS-76 b,12.09449018,835.570882,1.9416423000000123,939.8,0.026579999999999993,129.8,0.062,4016.0,0.6259,Gigante gaseoso,6.5444775,5.1842217,0.0,2.6023888972280713,False
516,HATS-77 b,13.05846252,436.69623122,3.0876261999999883,828.3,0.03606999999999999,78.36999999999995,0.045,4071.0,0.6428,Gigante gaseoso,6.4511175,5.0648746,0.0,1.080574966406848,False
517,HATS-8 b,9.785457,43.860540000000015,3.583892999999989,1324.0,0.04666999999999999,510.8195,0.376,5679.0,1.086,Neptuniano,9.110302,4.830374,0.0,0.25791834569478883,False
518,HATS-9 b,13.85,266.02371,1.9152909999999963,1746.0,0.031200000000000006,2292.0839,0.075,5599.0,1.56,Gigante gaseoso,9.583969,8.072775,0.0,0.551724950709123,False
519,HD 100508 b,13.7,381.3940884,5681.0,97.5564122290316,6.11,0.08823999999998478,0.42000000000000004,5419.0,1.0179,Gigante gaseoso,10.508751,0.5922272,1.0,0.8172667957623866,False
521,HD 100655 b,13.5,511.7063,157.57001,829.7493367146664,0.68,299.52456,0.09,4891.0,10.06,Gigante gaseoso,12.768079,1.7541566,0.0,1.1459642180561906,False
522,HD 100777 b,13.7,390.92894061,383.0,241.72920532206263,1.06,3.718900000000019,0.38,5533.0,1.04,Gigante gaseoso,8.868155,3.0751655,0.0,0.8376984656564462,False
523,HD 101581 b,0.9559999999999995,0.8269999999999982,4.465689999999995,834.0,0.045999999999999985,80.0,0.019999999999999997,4675.0,0.63,Terrestre,-0.55948955,1.9273458,0.0,5.215349669888896,False
524,HD 101581 c,0.9900000000000002,0.9370000000000118,6.204010000000011,747.0,0.05730000000000002,52.0,0.034,4675.0,0.63,Terrestre,-0.4788125,1.7538031,0.0,5.320906236119034,False
527,HD 10180 e,5.39,25.100000000000023,49.74799999999999,528.4817655404664,0.2699,16.29879999999997,0.051,5911.0,1.109,Neptuniano,5.815746,3.1788251,0.0,0.8831999275768532,False
528,HD 10180 f,5.24,23.899999999999977,122.744,391.0677840034454,0.4929,5.471380000000011,0.119,5911.0,1.109,Neptuniano,2.5137641,2.3216536,0.0,0.9152835116549988,False
530,HD 10180 h,9.4,64.39999999999998,2205.0,149.3168653638337,3.3809999999999993,0.3040200000000368,0.095,5911.0,1.109,Neptuniano,9.4076805,1.0746058,0.0,0.42722229178505705,False
531,HD 101930 b,10.6,79.45749999999998,70.45999999999998,381.4557835318141,0.3,14.569000000000017,0.11,5108.0,0.86,Gigante gaseoso,5.440052,3.4473357,0.0,0.3675944109902805,False
532,HD 102117 b,8.47,54.03109999999998,20.813299999999998,714.2401380707283,0.15000000000000002,53.2478000000001,0.12,5655.0,1.23,Neptuniano,5.2595687,3.5715628,0.0,0.48994257132748914,False
533,HD 102195 b,14.2,130.3103,4.113769999999988,946.8571114694231,0.04999999999999999,182.89028,0.0,5301.0,0.82,Gigante gaseoso,7.371064,5.7368107,0.0,0.25076407018784,False
534,HD 102272 b,12.900000000000002,1570.0802000000003,127.58,949.4536202807332,0.51,334.31396,0.05,4790.0,10.3,Gigante gaseoso,12.520683,1.8611441,0.0,4.029993120568465,False
535,HD 102329 b,12.6,2593.4928,778.09998,487.4806598396919,1.81,36.23274000000009,0.21,4745.0,9.82,Gigante gaseoso,12.386074,1.7759585,0.0,7.143729642827149,False
536,HD 102329 c,13.5,483.1016,1123.0,348.2309947840309,2.126,86.94060000000002,0.209,4830.0,6.3,Gigante gaseoso,12.540997,0.9315104,0.0,1.081904106487832,False
537,HD 102843 b,13.100000000000001,113.9,3090.942,116.47845112845118,4.074,0.09865999999999531,0.11,5436.0,0.961488,Gigante gaseoso,9.61446,0.9379322,0.0,0.2791653006928989,False
538,HD 102888 b,12.8,1808.44363583,252.06,629.8829296903431,1.0500000000000003,32.35160000000002,0.11,4990.0,8.6,Gigante gaseoso,12.451974,1.8629003,0.0,4.751455513679169,False
539,HD 102956 b,13.8,305.1168,6.494699999999995,1650.9685896097951,0.0807,1363.51232,0.03699999999999999,4985.0,4.55,Gigante gaseoso,9.069401,7.3412647,0.0,0.6397060537154231,False
540,HD 103197 b,5.83,28.60470000000001,47.84,434.4455491018142,0.25,7.024600000000021,0.0,5250.0,0.88,Neptuniano,-4.80401,0.48452717,0.0,0.7953958705124029,False
541,HD 103720 b,14.1,197.046,4.555700000000002,847.2187853364052,0.04980000000000001,168.42356,0.086,5017.0,0.73,Gigante gaseoso,7.286165,5.4906983,0.0,0.3873128304903537,False
542,HD 103774 b,13.3,116.0,5.8881000000000085,1360.2096808332378,0.07,696.0597,0.09,6489.0,1.581047,Gigante gaseoso,8.772653,6.4425015,0.0,0.27167812118911666,False
543,HD 103891 b,13.2,918.52409623,1919.0,220.66786383798853,3.2699999999999996,0.19845999999995456,0.31,6072.0,2.22,Gigante gaseoso,9.697545,1.5065236,0.0,2.200494863505623,False
544,HD 103949 b,3.35,11.199999999999989,120.878,276.8339429991837,0.439,4.908460000000048,0.19,4792.0,0.753113,Sub-Neptuno,2.7995281,1.5955211,0.0,1.6414785063322264,False
545,HD 104067 b,9.2,62.099999999999966,55.851,373.0370370711179,0.2674,8.923199999999952,0.123,4952.0,0.78,Neptuniano,5.3609147,3.428006,0.0,0.43941989603024556,False
546,HD 104067 c,3.69,13.199999999999989,13.899200000000008,593.0479658169334,0.1058,40.07695999999993,0.29,4952.0,0.78,Sub-Neptuno,3.635104,2.16452,0.0,1.4475928574034442,False
547,HD 10442 b,13.6,472.61321,1032.3,214.4856096213723,2.01,0.14256000000000313,0.132,4912.0,1.97,Gigante gaseoso,8.721031,1.6343503,0.0,1.0352392516903497,False
548,HD 104985 b,12.8,1766.80811451,199.68,824.1364947938902,0.715,275.08676,0.047,4738.0,11.12,Gigante gaseoso,12.477862,1.8791785,0.0,4.6420634798765645,False
549,HD 105618 b,5.44,25.42627256000003,10.022449999999992,935.8940317240341,0.09099999999999991,161.27659999999997,0.45500000000000007,5671.0,1.27399,Neptuniano,4.2107534,2.489562,0.0,0.8702371073922589,False
551,HD 105779 b,14.1,203.41018048,2412.0,134.72210096183733,3.38,0.07602000000002818,0.0,5792.0,0.94,Gigante gaseoso,9.418807,1.0686877,0.0,0.39982223821981927,False
552,HD 106252 b,12.5,3178.28407,1535.0,162.92999571825692,2.6549999999999994,0.45616000000006807,0.48,5874.0,1.05,Gigante gaseoso,10.335414,2.0325344,1.0,8.9663207555584,False
553,HD 106270 b,12.4,3623.2438398,1888.0,216.8428338835564,3.34,9.774400000000014,0.185,5509.0,2.66,Gigante gaseoso,10.376822,1.9820232,1.0,10.470902263528622,False
554,HD 106315 b,2.44,12.600000000000023,9.552369999999996,1153.0,0.0907,277.0,0.093,6327.0,1.296,Sub-Neptuno,2.0684235,4.5863853,0.0,4.779172045237275,False
555,HD 106315 c,4.35,15.199999999999989,21.05704,886.0,0.15359999999999996,97.0,0.22,6327.0,1.296,Neptuniano,3.0699213,3.3456838,0.0,1.017483595367067,False
556,HD 10647 b,13.8,298.75,989.2,202.63490266848942,2.015,0.4265599999999381,0.15,6218.0,1.1,Gigante gaseoso,8.741347,1.7297117,0.0,0.6263574590041672,False
557,HD 106515 A b,12.1,6006.9568923,3626.0,106.58920325175347,4.48,0.10115999999999303,0.571,5362.0,0.91,Gigante gaseoso,10.672281,1.7935796,1.0,18.683145811277736,False
559,HD 10697 b,12.8,1825.2885414000002,1075.3799,237.13369707005825,2.051,0.9242600000000039,0.104,5641.0,1.863076,Gigante gaseoso,9.384429,2.1041272,0.0,4.795713359410285,False
560,HD 107148 b,9.6,66.74099999999999,48.05599999999998,533.0586323833935,0.269,19.89292000000006,0.05,5797.0,1.169193,Neptuniano,6.1872554,3.6006055,0.0,0.4156527031792534,False
561,HD 107148 c,4.7,19.896058279999977,18.326699999999988,731.4575153528637,0.1407,58.09028000000001,0.3400000000000001,5752.92,1.169193,Neptuniano,3.8323557,2.3690948,0.0,1.0559055423441805,False
562,HD 108147 b,10.9,82.94999999999999,10.898500000000013,890.0,0.10199999999999998,148.80506000000003,0.53,6255.73,1.20664,Gigante gaseoso,9.308663,3.8776488,0.0,0.3529299343875696,False
563,HD 108202 b,13.100000000000001,953.485221,2990.0,85.09954869495039,3.7,0.18360000000001264,0.52,4556.03,0.66355,Gigante gaseoso,10.162398,1.4470758,1.0,2.3369621459762966,False
564,HD 108236 b,1.6150000000000002,3.240000000000009,3.7959630000000004,1099.0,0.04526999999999998,312.1807,0.045,5660.0,0.877,Super-Tierra,1.3433583,4.8264227,0.0,4.238176402365152,False
565,HD 108236 c,2.071,4.939999999999998,6.203449000000006,932.0,0.062,162.16750000000002,0.034,5660.0,0.877,Sub-Neptuno,0.88013333,4.610924,0.0,3.064349178768642,False
566,HD 108236 e,3.083,9.70999999999998,19.590024999999997,636.0,0.1367,35.00310000000002,0.058,5660.0,0.877,Sub-Neptuno,0.8053417,3.1050346,0.0,1.8257876057944415,False
567,HD 108236 f,2.0169999999999995,4.720000000000027,29.541149999999988,557.5855490076589,0.1758,39.92400000000009,0.051,5660.0,0.877,Sub-Neptuno,0.8018512,2.9943082,0.0,3.1693916021137447,False
568,HD 108341 b,13.3,715.11391575,1129.0,141.98512202750555,2.0,1.9860199999999963,0.85,5122.0,0.79,Gigante gaseoso,10.112558,2.9152381,0.0,1.674834526440968,False
569,HD 108863 b,13.3,767.24162,437.7,448.6580801862577,1.32,36.988399999999956,0.032,4878.0,5.74,Gigante gaseoso,13.0418,0.6187356,0.0,1.7969203605146056,False
570,HD 108874 b,13.6,451.3186,394.48123,248.1822536890653,1.04,76.68359999999996,0.13,5600.0,1.05,Gigante gaseoso,7.7885222,2.7499201,0.0,0.9885943089443824,False
571,HD 108874 c,13.8,314.64,1624.0,153.85493294321088,2.659,0.17255999999997584,0.239,5551.0,1.05,Gigante gaseoso,9.126785,1.5470206,0.0,0.6596723377441712,False
572,HD 109246 b,13.9,273.3338,68.26999999999998,464.1409034273777,0.33,92.08440000000002,0.12,5844.0,1.07,Gigante gaseoso,7.5802364,3.342116,0.0,0.5607903570834134,False
573,HD 109271 b,4.31,17.161999999999978,7.854299999999995,1032.5505596467524,0.07900000000000001,187.77722,0.25,5783.0,1.294595,Neptuniano,3.2507508,3.313822,0.0,1.1811027644470575,False
574,HD 109271 c,5.27,24.153999999999996,30.930000000000007,655.5364371320252,0.196,45.44736,0.15,5783.0,1.294595,Neptuniano,2.5691593,2.7919447,0.0,0.9093034004323342,False
575,HD 109286 b,13.2,950.30693693,520.1,259.4,1.259,0.7090000000000032,0.3380000000000001,5694.0,1.089,Gigante gaseoso,8.844058,2.9032145,0.0,2.276636554284364,False
576,HD 109749 b,11.1,85.8141,5.239891,1144.1117368854752,0.0615,316.8772,0.0,5824.0,1.22,Gigante gaseoso,7.1944265,6.140379,0.0,0.3457333820306793,False
577,HD 10975 b,14.3,143.02278315,283.8,731.6786342548316,0.95,56.463059999999984,0.44200000000000006,4840.0,11.16,Gigante gaseoso,12.871706,1.5525441,0.0,0.26949375853231317,False
578,HD 109833 b,2.888,8.689999999999998,9.188525999999996,786.0,0.11838260000000006,63.45889999999997,0.18,5881.0,1.0,Sub-Neptuno,2.8286784,3.2953112,0.0,1.9878325997870032,False
579,HD 109833 c,2.59,7.220000000000027,13.900148000000002,756.7,0.12520260000000005,77.48419999999999,0.3,5881.0,1.0,Sub-Neptuno,3.7683566,2.398623,0.0,2.2897575736680786,False
581,HD 110014 b,12.4,3524.59,835.4769999999999,612.6927463634798,2.1399999999999997,41.167959999999994,0.4620000000000001,4445.0,20.9,Gigante gaseoso,12.639236,2.217948,1.0,10.18580008433755,False
582,HD 110067 b,2.2,5.689999999999998,9.113677999999993,800.0,0.07929999999999998,109.67240000000004,0.0,5266.0,0.788,Sub-Neptuno,-1.8703195,3.9940722,0.0,2.9443933132982703,False
583,HD 110067 c,2.388,6.300000000000011,13.673694000000012,699.0,0.10389999999999999,41.799319999999966,0.057999999999999996,5266.0,0.788,Sub-Neptuno,0.9958694,2.5792472,0.0,2.5491135466563777,False
584,HD 110067 d,2.852,8.519999999999982,20.51961700000001,602.0,0.1362,28.10907999999995,0.0,5266.0,0.788,Sub-Neptuno,-3.333724,1.8116685,0.0,2.023683683487548,False
585,HD 110067 e,1.94,3.8999999999999773,30.793091000000004,533.0,0.1785,17.831920000000025,0.019199999999999995,5266.0,0.788,Super-Tierra,-3.3804088,1.0179994,0.0,2.943140642924667,False
586,HD 110067 f,2.601,5.0400000000000205,41.058539999999994,489.0,0.2163,10.731800000000021,0.0,5266.0,0.788,Sub-Neptuno,-3.9866323,0.7062465,0.0,1.5781965101992659,False
587,HD 110067 g,2.607,8.399999999999977,54.76992000000001,440.0,0.2621,8.66840000000002,0.0,5266.0,0.788,Sub-Neptuno,-4.1292915,0.43262604,0.0,2.6122082179907578,False
588,HD 110082 b,3.2,10.300000000000011,10.182709999999986,957.2,0.11299999999999999,198.3948,0.2,6200.0,1.19,Sub-Neptuno,2.9670718,3.4450517,0.0,1.7319641113281266,False
589,HD 110113 b,2.05,4.550000000000011,2.540999999999997,1371.0,0.03500000000000003,735.49,0.093,5732.0,0.968,Sub-Neptuno,2.4634905,4.9952116,0.0,2.910056441432953,False
590,HD 110113 c,2.11384817,10.5,6.744,990.0,0.068,199.9,0.045,5732.0,0.968,Sub-Neptuno,1.057044,4.7174463,0.0,6.12518946674274,False
593,HD 111232 b,12.6,2531.50326176,1169.13202,157.36858585866412,2.1479999999999997,10.134399999999971,0.214,5512.0,0.9,Gigante gaseoso,9.591622,2.1569896,1.0,6.9729805658024295,False
595,HD 111591 b,12.900000000000002,1398.4520000000002,1056.4,386.0718535412113,2.5,0.38805999999999585,0.26,4884.0,8.03,Gigante gaseoso,12.300279,1.3777536,0.0,3.5894675567816283,False
596,HD 111998 b,12.900000000000002,1525.5763536,810.0,251.98646742863662,1.91,0.9342600000001084,0.13,6557.0,1.45,Gigante gaseoso,9.288153,2.1025212,0.0,3.915763162868955,False
597,HD 112300 b,12.2,5031.22368281,466.63,1134.5321407463048,1.33,997.29166,0.36,3657.0,65.8,Gigante gaseoso,13.161737,2.7266357,1.0,15.266719732203965,False
598,HD 112570 b,13.100000000000001,1086.97315194,2615.0,332.9539246496603,3.8999999999999995,0.10191999999995005,0.2,4750.0,9.85,Gigante gaseoso,10.125233,1.2575957,1.0,2.6641368464129775,False
599,HD 112640 b,12.900000000000002,1589.15,613.2,877.7757691113981,1.7,564.46422,0.24,4155.0,39.0,Gigante gaseoso,13.027918,2.5763462,0.0,4.078940405433668,False
600,HD 113337 b,13.100000000000001,1035.80277841,317.58639,361.96792737168084,1.022,1.710800000000063,0.28,6774.0,1.5,Gigante gaseoso,8.691931,2.8608403,0.0,2.5387198779048967,False
601,HD 113337 c,12.1,6299.67685515,5429.93477,140.2753865538159,6.804999999999999,0.09778000000005704,0.164,6774.0,1.5,Gigante gaseoso,10.750702,0.7307934,1.0,19.593578472249334,False
602,HD 11343 c,13.9,255.53403923,228.53731,560.9636904394916,0.923,46.09839999999997,0.169,4672.0,6.84,Gigante gaseoso,13.039837,0.74080956,0.0,0.5242711479764255,False
603,HD 113538 b,13.2,114.41,663.2,128.66528172004007,1.24,1.8633600000000001,0.14,4462.0,0.53,Gigante gaseoso,7.53098,2.760089,0.0,0.2740903786487464,False
604,HD 113538 c,13.8,295.57,1818.0,91.72280016914613,2.4399999999999995,0.14555999999998903,0.2,4462.0,0.53,Gigante gaseoso,9.189605,1.3074802,0.0,0.6196902900681562,False
605,HD 113996 b,12.7,2002.3290000000002,610.2,730.5471480400855,1.6,666.57766,0.28,4181.0,25.11,Gigante gaseoso,12.820798,2.3143287,0.0,5.3861181185354505,False
606,HD 114082 b,11.2089807,2542.627256,109.75,500.9759157252617,0.5109,51.43299999999999,0.395,6651.0,1.49,Gigante gaseoso,9.518646,2.8316557,0.0,9.948003579266395,False
607,HD 114386 b,13.6,464.02947422,937.70001,141.37569530255905,1.73,0.1985599999999863,0.23,4836.0,0.76,Gigante gaseoso,8.823474,2.023687,0.0,1.0164369414341576,False
608,HD 114386 c,13.4,117.59651058999998,444.0,183.6832520531932,1.0500000000000003,76.7108,0.1,4895.0,0.76,Gigante gaseoso,7.545301,2.7867482,0.0,0.26929707666455804,False
609,HD 114729 b,13.9,262.20975,1121.79,217.59357093283904,2.067,0.7103599999999801,0.079,5844.0,1.473,Gigante gaseoso,8.683343,1.6005067,0.0,0.5379674937137396,False
610,HD 114783 b,13.7,349.6,493.7,192.80422488815145,1.16,4.185200000000009,0.144,5135.0,0.840622,Gigante gaseoso,7.672809,2.7638953,0.0,0.7491371274189116,False
611,HD 114783 c,13.4,603.8739733,4352.0,92.86681236725656,5.0,0.04523999999997841,0.05,5135.0,0.840622,Gigante gaseoso,10.04694,0.5103145,1.0,1.3828768801693523,False
613,HD 11506 b,12.900000000000002,1551.00262616,1617.7,177.0544760022766,2.885,0.27265999999991664,0.379,6123.0,1.24,Gigante gaseoso,9.770715,2.011186,0.0,3.981025882250105,False
614,HD 11506 c,14.0,127.1313628,223.92,342.4937337569324,0.771,4.909400000000005,0.228,6123.0,1.24,Gigante gaseoso,8.201746,2.9627316,0.0,0.2552820003746356,False
616,HD 115404 A b,6.09,30.829355480000004,10.494879999999995,636.3038966370286,0.08800000000000002,40.93726000000004,0.232,5019.17,0.727007,Neptuniano,2.9649582,2.5522923,0.0,0.7520802194414561,False
618,HD 115954 b,12.6,2685.65003915,3700.0,144.89999999999998,5.0,0.06400000000002137,0.487,5957.0,1.213,Gigante gaseoso,10.484353,1.0692,1.0,7.397575113736868,False
619,HD 116029 b,13.6,444.962,670.0,365.90985028543184,1.6500000000000001,6.897359999999992,0.0,4819.0,4.89,Gigante gaseoso,12.871086,0.56288,0.0,0.9746704454381234,False
620,HD 116029 c,13.7,403.6441,907.0,336.4520001729739,1.9038,120.28588000000002,0.038000000000000006,4951.0,4.6,Gigante gaseoso,12.743218,0.5817653,0.0,0.864945027384416,False
